,Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
451673,Australia,New South Wales,-33.8688,151.2093,3128.0,2766.0,48.0,2020-06-13
451685,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-13
451735,Australia,Queensland,-27.4698,153.0251,1065.0,1051.0,6.0,2020-06-13
451793,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-13
451806,Australia,Tasmania,-42.8821,147.3272,228.0,213.0,13.0,2020-06-13
451857,Australia,Victoria,-37.8136,144.9631,1720.0,1657.0,19.0,2020-06-13
451868,Australia,Western Australia,-31.9505,115.8605,602.0,582.0,9.0,2020-06-13
455155,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,104.0,3.0,2020-06-14
455416,Australia,New South Wales,-33.8688,151.2093,3131.0,2766.0,48.0,2020-06-14
455428,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-14
455478,Australia,Queensland,-27.4698,153.0251,1065.0,1051.0,6.0,2020-06-14
455536,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-14
455549,Australia,Tasmania,-42.8821,147.3272,228.0,213.0,13.0,2020-06-14
455600,Australia,Victoria,-37.8136,144.9631,1732.0,1661.0,19.0,2020-06-14
455611,Australia,Western Australia,-31.9505,115.8605,602.0,591.0,9.0,2020-06-14
458903,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,104.0,3.0,2020-06-15
459164,Australia,New South Wales,-33.8688,151.2093,3134.0,2768.0,48.0,2020-06-15
459176,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-15
459226,Australia,Queensland,-27.4698,153.0251,1065.0,1051.0,6.0,2020-06-15
459284,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-15
459297,Australia,Tasmania,-42.8821,147.3272,228.0,213.0,13.0,2020-06-15
459348,Australia,Victoria,-37.8136,144.9631,1741.0,1664.0,19.0,2020-06-15
459359,Australia,Western Australia,-31.9505,115.8605,602.0,591.0,9.0,2020-06-15
462649,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-16
462910,Australia,New South Wales,-33.8688,151.2093,3135.0,2770.0,48.0,2020-06-16
462922,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-16
462972,Australia,Queensland,-27.4698,153.0251,1066.0,1052.0,6.0,2020-06-16
463030,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-16
463043,Australia,Tasmania,-42.8821,147.3272,228.0,213.0,13.0,2020-06-16
463094,Australia,Victoria,-37.8136,144.9631,1762.0,1664.0,19.0,2020-06-16
463105,Australia,Western Australia,-31.9505,115.8605,602.0,592.0,9.0,2020-06-16
466398,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-17
466659,Australia,New South Wales,-33.8688,151.2093,3137.0,2770.0,48.0,2020-06-17
466671,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-17
466721,Australia,Queensland,-27.4698,153.0251,1066.0,1052.0,6.0,2020-06-17
466779,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-17
466792,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-17
466843,Australia,Victoria,-37.8136,144.9631,1780.0,1678.0,19.0,2020-06-17
466854,Australia,Western Australia,-31.9505,115.8605,603.0,592.0,9.0,2020-06-17
470148,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-18
470409,Australia,New South Wales,-33.8688,151.2093,3143.0,2770.0,48.0,2020-06-18
470421,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-18
470471,Australia,Queensland,-27.4698,153.0251,1066.0,1053.0,6.0,2020-06-18
470529,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-18
470542,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-18
470593,Australia,Victoria,-37.8136,144.9631,1792.0,1678.0,19.0,2020-06-18
470604,Australia,Western Australia,-31.9505,115.8605,603.0,592.0,9.0,2020-06-18
473899,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-19
474160,Australia,New South Wales,-33.8688,151.2093,3144.0,2771.0,48.0,2020-06-19
474172,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-19
474222,Australia,Queensland,-27.4698,153.0251,1066.0,1053.0,6.0,2020-06-19
474280,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-19
474293,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-19
474344,Australia,Victoria,-37.8136,144.9631,1792.0,1680.0,19.0,2020-06-19
474355,Australia,Western Australia,-31.9505,115.8605,604.0,592.0,9.0,2020-06-19
477654,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-20
477915,Australia,New South Wales,-33.8688,151.2093,3149.0,2771.0,48.0,2020-06-20
477927,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-20
477977,Australia,Queensland,-27.4698,153.0251,1066.0,1053.0,6.0,2020-06-20
478035,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-20
478048,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-20
478099,Australia,Victoria,-37.8136,144.9631,1836.0,1694.0,19.0,2020-06-20
478110,Australia,Western Australia,-31.9505,115.8605,605.0,593.0,9.0,2020-06-20
481409,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-21
481670,Australia,New South Wales,-33.8688,151.2093,3151.0,2771.0,48.0,2020-06-21
481682,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-21
481732,Australia,Queensland,-27.4698,153.0251,1066.0,1053.0,6.0,2020-06-21
481790,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-21
481803,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-21
481854,Australia,Victoria,-37.8136,144.9631,1847.0,1701.0,19.0,2020-06-21
481865,Australia,Western Australia,-31.9505,115.8605,605.0,593.0,9.0,2020-06-21
485167,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-22
485428,Australia,New South Wales,-33.8688,151.2093,3150.0,2771.0,48.0,2020-06-22
485440,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-22
485490,Australia,Queensland,-27.4698,153.0251,1066.0,1053.0,6.0,2020-06-22
485548,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-22
485561,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-22
485612,Australia,Victoria,-37.8136,144.9631,1864.0,1712.0,19.0,2020-06-22
485623,Australia,Western Australia,-31.9505,115.8605,607.0,594.0,9.0,2020-06-22
488930,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-23
489191,Australia,New South Wales,-33.8688,151.2093,3159.0,2771.0,48.0,2020-06-23
489203,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-23
489253,Australia,Queensland,-27.4698,153.0251,1066.0,1053.0,6.0,2020-06-23
489311,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-23
489324,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-23
489375,Australia,Victoria,-37.8136,144.9631,1884.0,1721.0,20.0,2020-06-23
489386,Australia,Western Australia,-31.9505,115.8605,607.0,594.0,9.0,2020-06-23
492706,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-24
492967,Australia,New South Wales,-33.8688,151.2093,3162.0,2776.0,49.0,2020-06-24
492979,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-24
493029,Australia,Queensland,-27.4698,153.0251,1066.0,1054.0,6.0,2020-06-24
493087,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-24
493100,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-24
493151,Australia,Victoria,-37.8136,144.9631,1917.0,1721.0,20.0,2020-06-24
493162,Australia,Western Australia,-31.9505,115.8605,608.0,595.0,9.0,2020-06-24
496489,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-25
496750,Australia,New South Wales,-33.8688,151.2093,3168.0,2782.0,49.0,2020-06-25
496762,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-25
496812,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-06-25
496870,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-25
496883,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-25
496934,Australia,Victoria,-37.8136,144.9631,1947.0,1742.0,20.0,2020-06-25
496945,Australia,Western Australia,-31.9505,115.8605,608.0,595.0,9.0,2020-06-25
500273,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-26
500534,Australia,New South Wales,-33.8688,151.2093,3174.0,2784.0,49.0,2020-06-26
500546,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-26
500596,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-06-26
500654,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-26
500667,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-26
500718,Australia,Victoria,-37.8136,144.9631,1947.0,1742.0,20.0,2020-06-26
500729,Australia,Western Australia,-31.9505,115.8605,608.0,595.0,9.0,2020-06-26
504058,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-27
504319,Australia,New South Wales,-33.8688,151.2093,3177.0,2784.0,49.0,2020-06-27
504331,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-27
504381,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-06-27
504439,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-27
504452,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-27
504503,Australia,Victoria,-37.8136,144.9631,2028.0,1775.0,20.0,2020-06-27
504514,Australia,Western Australia,-31.9505,115.8605,609.0,595.0,9.0,2020-06-27
507843,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-28
508104,Australia,New South Wales,-33.8688,151.2093,3184.0,2784.0,49.0,2020-06-28
508116,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-28
508166,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-06-28
508224,Australia,South Australia,-34.9285,138.6007,440.0,436.0,4.0,2020-06-28
508237,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-28
508288,Australia,Victoria,-37.8136,144.9631,2099.0,1789.0,20.0,2020-06-28
508299,Australia,Western Australia,-31.9505,115.8605,609.0,595.0,9.0,2020-06-28
511630,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-29
511891,Australia,New South Wales,-33.8688,151.2093,3189.0,2784.0,49.0,2020-06-29
511903,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-29
511953,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-06-29
512011,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-06-29
512024,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-29
512075,Australia,Victoria,-37.8136,144.9631,2159.0,1816.0,20.0,2020-06-29
512086,Australia,Western Australia,-31.9505,115.8605,611.0,598.0,9.0,2020-06-29
515419,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-06-30
515680,Australia,New South Wales,-33.8688,151.2093,3203.0,2787.0,49.0,2020-06-30
515692,Australia,Northern Territory,-12.4634,130.8456,29.0,29.0,0.0,2020-06-30
515742,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-06-30
515800,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-06-30
515813,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-06-30
515864,Australia,Victoria,-37.8136,144.9631,2231.0,1816.0,20.0,2020-06-30
515875,Australia,Western Australia,-31.9505,115.8605,611.0,598.0,9.0,2020-06-30
519210,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-07-01
519471,Australia,New South Wales,-33.8688,151.2093,3211.0,2787.0,49.0,2020-07-01
519483,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-01
519533,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-07-01
519591,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-01
519604,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-01
519655,Australia,Victoria,-37.8136,144.9631,2303.0,1866.0,20.0,2020-07-01
519666,Australia,Western Australia,-31.9505,115.8605,611.0,598.0,9.0,2020-07-01
523004,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-07-02
523265,Australia,New South Wales,-33.8688,151.2093,3211.0,2789.0,49.0,2020-07-02
523277,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-02
523327,Australia,Queensland,-27.4698,153.0251,1067.0,1054.0,6.0,2020-07-02
523385,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-02
523398,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-02
523449,Australia,Victoria,-37.8136,144.9631,2368.0,1904.0,20.0,2020-07-02
523460,Australia,Western Australia,-31.9505,115.8605,611.0,598.0,9.0,2020-07-02
526803,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-07-03
527064,Australia,New South Wales,-33.8688,151.2093,3405.0,2977.0,49.0,2020-07-03
527076,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-03
527126,Australia,Queensland,-27.4698,153.0251,1067.0,1055.0,6.0,2020-07-03
527184,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-03
527197,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-03
527247,Australia,Victoria,-37.8136,144.9631,2368.0,1904.0,20.0,2020-07-03
527258,Australia,Western Australia,-31.9505,115.8605,611.0,598.0,9.0,2020-07-03
530603,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-07-04
530864,Australia,New South Wales,-33.8688,151.2093,3419.0,2988.0,49.0,2020-07-04
530876,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-04
530926,Australia,Queensland,-27.4698,153.0251,1067.0,1055.0,6.0,2020-07-04
530984,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-04
530997,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-04
531047,Australia,Victoria,-37.8136,144.9631,2536.0,1971.0,20.0,2020-07-04
531058,Australia,Western Australia,-31.9505,115.8605,612.0,600.0,9.0,2020-07-04
534404,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-07-05
534665,Australia,New South Wales,-33.8688,151.2093,3429.0,2988.0,49.0,2020-07-05
534677,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-05
534727,Australia,Queensland,-27.4698,153.0251,1067.0,1055.0,6.0,2020-07-05
534785,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-05
534798,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-05
534848,Australia,Victoria,-37.8136,144.9631,2660.0,1992.0,22.0,2020-07-05
534859,Australia,Western Australia,-31.9505,115.8605,618.0,600.0,9.0,2020-07-05
538207,Australia,Australian Capital Territory,-35.4735,149.0124,108.0,105.0,3.0,2020-07-06
538468,Australia,New South Wales,-33.8688,151.2093,3433.0,2987.0,49.0,2020-07-06
538480,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-06
538530,Australia,Queensland,-27.4698,153.0251,1068.0,1055.0,6.0,2020-07-06
538588,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-06
538601,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-06
538651,Australia,Victoria,-37.8136,144.9631,2824.0,2028.0,22.0,2020-07-06
538662,Australia,Western Australia,-31.9505,115.8605,621.0,600.0,9.0,2020-07-06
542012,Australia,Australian Capital Territory,-35.4735,149.0124,111.0,105.0,3.0,2020-07-07
542273,Australia,New South Wales,-33.8688,151.2093,3440.0,2986.0,49.0,2020-07-07
542285,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-07
542335,Australia,Queensland,-27.4698,153.0251,1068.0,1056.0,6.0,2020-07-07
542393,Australia,South Australia,-34.9285,138.6007,443.0,436.0,4.0,2020-07-07
542406,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-07
542456,Australia,Victoria,-37.8136,144.9631,2942.0,2058.0,22.0,2020-07-07
542467,Australia,Western Australia,-31.9505,115.8605,624.0,602.0,9.0,2020-07-07
545820,Australia,Australian Capital Territory,-35.4735,149.0124,112.0,105.0,3.0,2020-07-08
546081,Australia,New South Wales,-33.8688,151.2093,3453.0,2986.0,49.0,2020-07-08
546093,Australia,Northern Territory,-12.4634,130.8456,30.0,29.0,0.0,2020-07-08
546143,Australia,Queensland,-27.4698,153.0251,1068.0,1057.0,6.0,2020-07-08
546201,Australia,South Australia,-34.9285,138.6007,443.0,437.0,4.0,2020-07-08
546214,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-08
546264,Australia,Victoria,-37.8136,144.9631,3098.0,2142.0,22.0,2020-07-08
546275,Australia,Western Australia,-31.9505,115.8605,624.0,602.0,9.0,2020-07-08
549627,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,105.0,3.0,2020-07-09
549888,Australia,New South Wales,-33.8688,151.2093,3467.0,2987.0,49.0,2020-07-09
549900,Australia,Northern Territory,-12.4634,130.8456,31.0,29.0,0.0,2020-07-09
549950,Australia,Queensland,-27.4698,153.0251,1068.0,1057.0,6.0,2020-07-09
550008,Australia,South Australia,-34.9285,138.6007,443.0,439.0,4.0,2020-07-09
550021,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-09
550072,Australia,Victoria,-37.8136,144.9631,3397.0,2142.0,22.0,2020-07-09
550083,Australia,Western Australia,-31.9505,115.8605,627.0,602.0,9.0,2020-07-09
553439,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,105.0,3.0,2020-07-10
553700,Australia,New South Wales,-33.8688,151.2093,3474.0,2997.0,49.0,2020-07-10
553712,Australia,Northern Territory,-12.4634,130.8456,31.0,29.0,0.0,2020-07-10
553762,Australia,Queensland,-27.4698,153.0251,1070.0,1058.0,6.0,2020-07-10
553820,Australia,South Australia,-34.9285,138.6007,443.0,439.0,4.0,2020-07-10
553833,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-10
553884,Australia,Victoria,-37.8136,144.9631,3560.0,2286.0,23.0,2020-07-10
553895,Australia,Western Australia,-31.9505,115.8605,634.0,604.0,9.0,2020-07-10
557252,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,105.0,3.0,2020-07-11
557513,Australia,New South Wales,-33.8688,151.2093,3478.0,2988.0,49.0,2020-07-11
557525,Australia,Northern Territory,-12.4634,130.8456,31.0,29.0,0.0,2020-07-11
557575,Australia,Queensland,-27.4698,153.0251,1070.0,1058.0,6.0,2020-07-11
557633,Australia,South Australia,-34.9285,138.6007,443.0,439.0,4.0,2020-07-11
557646,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-11
557697,Australia,Victoria,-37.8136,144.9631,3799.0,2289.0,24.0,2020-07-11
557708,Australia,Western Australia,-31.9505,115.8605,635.0,604.0,9.0,2020-07-11
561067,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,105.0,3.0,2020-07-12
561328,Australia,New South Wales,-33.8688,151.2093,3492.0,2988.0,49.0,2020-07-12
561340,Australia,Northern Territory,-12.4634,130.8456,31.0,29.0,0.0,2020-07-12
561390,Australia,Queensland,-27.4698,153.0251,1071.0,1058.0,6.0,2020-07-12
561448,Australia,South Australia,-34.9285,138.6007,443.0,439.0,4.0,2020-07-12
561461,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-12
561512,Australia,Victoria,-37.8136,144.9631,3967.0,2329.0,24.0,2020-07-12
561523,Australia,Western Australia,-31.9505,115.8605,635.0,606.0,9.0,2020-07-12
564883,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,105.0,3.0,2020-07-13
565143,Australia,New South Wales,-33.8688,151.2093,3505.0,2988.0,49.0,2020-07-13
565155,Australia,Northern Territory,-12.4634,130.8456,31.0,29.0,0.0,2020-07-13
565205,Australia,Queensland,-27.4698,153.0251,1071.0,1058.0,6.0,2020-07-13
565263,Australia,South Australia,-34.9285,138.6007,443.0,439.0,4.0,2020-07-13
565276,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-13
565327,Australia,Victoria,-37.8136,144.9631,4224.0,2395.0,24.0,2020-07-13
565338,Australia,Western Australia,-31.9505,115.8605,636.0,606.0,9.0,2020-07-13
568707,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,105.0,3.0,2020-07-14
568967,Australia,New South Wales,-33.8688,151.2093,3517.0,2988.0,49.0,2020-07-14
568979,Australia,Northern Territory,-12.4634,130.8456,31.0,29.0,0.0,2020-07-14
569029,Australia,Queensland,-27.4698,153.0251,1071.0,1058.0,6.0,2020-07-14
569087,Australia,South Australia,-34.9285,138.6007,443.0,439.0,4.0,2020-07-14
569100,Australia,Tasmania,-42.8821,147.3272,228.0,215.0,13.0,2020-07-14
569151,Australia,Victoria,-37.8136,144.9631,4448.0,2488.0,27.0,2020-07-14
569162,Australia,Western Australia,-31.9505,115.8605,636.0,606.0,9.0,2020-07-14
